id,review_text,source,product_category,rating,label,clean_text,label_encoded
1303,nice keyboard for nepali type.,daraz.com.np,Electronics,5.0,product_feedback,nice keyboard nepali type,2
1304,nicely sealed and packed and all keys are. all working liked it,daraz.com.np,Electronics,5.0,product_feedback,nicely sealed packed keys working liked,2
1305,it is good because the whole size of this is exact 2 litre but according the level of water is so pure and cold. I love the bottle. ??,daraz.com.np,Home Appliances,5.0,product_feedback,good whole size exact litre according level water pure cold love bottle,2
1306,Everything fine but i was expectingcting for clean bottle like in picture!! Pasal ko bahira rakhirako bottle jasto aayo delivery ma!!!,daraz.com.np,Home Appliances,3.0,product_feedback,everything fine expectingcting clean bottle like picture pasal bahira rakhirako bottle jasto delivery,2
1307,bottle comes with scratches not good one,daraz.com.np,Home Appliances,1.0,product_feedback,bottle comes scratches not good one,2
1308,dekhako vanda size sano aayo ...,daraz.com.np,Home Appliances,5.0,product_feedback,dekhako vanda size sano,2
1309,its nice and lokks feels better then in a photo,daraz.com.np,Home Appliances,5.0,product_feedback,nice lokks feels better photo,2
1310,"Okay, so I recently got my hands on this storage box, and I've gotta say, I'm pretty impressed. First off, the size is perfect. It's not too big, not too small, just right for storing all sorts of stuff  from clothes and shoes to books and random knick-knacks. It's also super sturdy. I've loaded it up with some heavy items, and it hasn't even flinched. One of the things I really appreciate is the design. It's got a simple, clean look that fits in well with any decor. it's easy to open and close. Plus, it's stackable, which is a huge space-saver. I've got a few of these now, and they're neatly stacked all my clothes keeping everything organized. Overall, this storage box is a winner. It's practical, well-made, and looks good too. If you're looking for a reliable storage solution, I'd definitely recommend giving this one a try. You won't be disappointed!",daraz.com.np,Home Appliances,5.0,product_feedback,okay recently got hands storage box ve gotta say pretty impressed first size perfect not too big not too small just right storing sorts stuff clothes shoes books random knick knacks also super sturdy ve loaded some heavy items hasn even flinched one things really appreciate design got simple clean look fits well decor easy open close plus stackable huge space saver ve got re neatly stacked clothes keeping everything organized overall storage box winner practical well made looks good too re looking reliable storage solution definitely recommend giving one try won disappointed,2
1311,I find it good for winter clothes storage.,daraz.com.np,Home Appliances,5.0,product_feedback,find good winter clothes storage,2
1312,A nice bag to keep daily used clothes but it is a little weak.,daraz.com.np,Home Appliances,5.0,product_feedback,nice bag keep daily used clothes little weak,2
1313,i lke it..good quality..and colour.thank you daraz,daraz.com.np,Home Appliances,5.0,product_feedback,lke good quality colour thank daraz,2
1314,ramro lagyo quality Pani ramro x,daraz.com.np,Home Appliances,5.0,product_feedback,ramro lagyo quality ramro,2
1315,Ekdam ramro quality ani atti dherai useful.... Liked the product very much,daraz.com.np,Home Appliances,5.0,product_feedback,ekdam ramro quality atti dherai useful liked product very much,2
1316,thikai xa to organise clothes. weight chai kam xa i mean haluko xa yo box.,daraz.com.np,Home Appliances,5.0,product_feedback,thikai organise clothes weight chai kam mean haluko box,2
1317,I really love the quality ?? I didnt except yeti thulo Huncha vanera love it !,daraz.com.np,Home Appliances,5.0,product_feedback,really love quality didn except yeti thulo vanera love,2
1318,i am not satisfied .... photo ma thulo dekhayera delivery chahi sano garxan ... ??????,daraz.com.np,Home Appliances,5.0,product_feedback,not satisfied photo thulo dekhayera delivery chahi sano garxan,2
1319,"Good quality product, good packaging. Delevery took 6 days , all though the product is good. Let�s see how it goes ,",daraz.com.np,Electronics,4.0,delivery,good quality product good packaging delevery took days though product good lets see goes,1
1320,"I'm really disappointed with this power bank. I watched lots of videos before purchasing it, but I didn't see any good brand of power bank on Daraz. Since Ultima is one of the popular brands in Nepal, I decided to go with this one. I didn't expect such poor-quality products from Ultima. It's not even been a month since I started using my power bank, and now it�s not working anymore. Not even a single indicator light is glowing. They claim to offer a 6-month warranty, but when I tried to claim it through the official Ultima website and Daraz, they didn�t respond to my messages. I�m not sure which brand to recommend for power banks, but I suggest avoiding Ultima power banks.",daraz.com.np,Electronics,1.0,customer_service,really disappointed power bank watched lots videos purchasing didn see good brand power bank daraz since ultima one popular brands nepal decided go one didn expect poor quality products ultima not even month since started using power bank not working anymore not even single indicator light glowing claim offer month warranty tried claim official ultima website daraz didnt respond messages im not sure brand recommend power banks suggest avoiding ultima power banks,0
1321,What is this? I ordered black and white and you guys send me 2 white�.and these two pieces have holes in them i want to return it�,daraz.com.np,Fashion and Clothing,1.0,customer_service,ordered black white guys send white two pieces holes want return,0
1322,"Totally unimpressed. Though delivery was expeditious, service was less than exemplary. In a conversation about the item, they state that it comes with a free bag, belt, and strings. None of these were included. When I contacted the vendor, they DM�d me and stated that these items were not included. I quoted the comment but got no reply. Nor did they reply to my question on the page. I have a screen shot as proof. The word �kit� implies there are items included with the guitar, and it is standard to send a soft case with a guitar or ukulele. However, customers of this store don't even deserve the most basic of service. Nor do the sellers think they need to be transparent about their policies when answering questions. I have to wonder if the appalling service is because I�m a foreigner or a woman, and if the seller assumes I have no knowledge of guitars due to either of these factors. I would not suggest buying from such unscrupulous vendors. 0/10, would not recommend.",daraz.com.np,Fashion and Clothing,1.0,customer_service,totally unimpressed though delivery expeditious service less than exemplary conversation item state comes free bag belt strings none included contacted vendor dmd stated items not included quoted comment got no reply nor reply question page screen shot proof word kit implies items included guitar standard send soft case guitar ukulele however customers store don even deserve basic service nor sellers think need transparent policies answering questions wonder appalling service im foreigner woman seller assumes no knowledge guitars due either factors would not suggest buying unscrupulous vendors would not recommend,0
1323,"Is the third week today since I bought it and it’s doing great The battery life is way too good Takes about an hour I charged it on day of delivery and didn’t need to charge again for a week Has nice bass Very good price range for its quality If you’re looking for a budget, friendly and good sound it’s a must buy",daraz.com.np,Electronics,5.0,product_feedback,third week today since bought great battery life way too good takes hour charged day delivery didn need charge again week nice bass very good price range quality re looking budget friendly good sound must buy,2
1324,"A very good earbuds at this price, very less latency and a with a perfect and balanced bass, you can buy it if you want a earbuds under 1000 or 1200, The noise Cancellation is not that much but still it offers a good balance of noise Cancellation, battery, design, fit and sound! you deserve full 5 star rating!!",daraz.com.np,Electronics,5.0,product_feedback,very good earbuds price very less latency perfect balanced bass can buy want earbuds noise cancellation not much still offers good balance noise cancellation battery design fit sound deserve full star rating,2
1325,Such a beautiful product with amazing sound 😍I love it'❤️,daraz.com.np,Electronics,5.0,product_feedback,beautiful product amazing sound love,2
1326,very good for the price and the sound is assuming.,daraz.com.np,Electronics,5.0,product_feedback,very good price sound assuming,2
1327,sound is so good 💯💯 battery life is so good 💯💯 but use some times not like premium 😕,daraz.com.np,Electronics,5.0,product_feedback,sound good battery life good use some times not like premium,2
1328,good product xuhxhxjcjckvkvj jcjcj j,daraz.com.np,Electronics,5.0,product_feedback,good product xuhxhxjcjckvkvj jcjcj,2
1329,quality is very good it's a right choice to buy this product according to money! ❤️,daraz.com.np,Electronics,5.0,product_feedback,quality very good right choice buy product according money,2
1330,amazing product lasts for 10 hours at medium volume,daraz.com.np,Electronics,5.0,product_feedback,amazing product lasts hours medium volume,2
1331,"the buds look and work fabulous ,the base is op ,been using for 5 days and the battery life is unbelievable I mean I haven't charged the case in like 2 and a half days still haven't had to charge it the buds also have amazing battery life looks stylish and best part is got it for 345 rs only cause of offer and voucher 👌👌👌",daraz.com.np,Electronics,5.0,product_feedback,buds look work fabulous base op using days battery life unbelievable mean haven charged case like half days still haven charge buds also amazing battery life looks stylish best part got rs cause offer voucher,2
